"id","display_order_id","total_amount","created_at","customer_id"
"1364","GSL0","3800","2022-04-27 13:02:37","81"
"1365","AFCH","2320","2022-04-27 13:04:40","81"
"1366","RXPL","2500","2022-04-27 13:08:20","81"
"1368","P2CH","2515","2022-04-27 13:10:56","81"
"1369","XPBJ","2315","2022-04-27 13:18:06","81"
"1371","MH18","3430","2022-04-27 13:44:14","81"
"1374","O9TV","3800","2022-04-27 13:45:31","81"
"1379","3E019","1010","2022-04-28 06:22:55","23"
"1416","F4F94","1759","2022-04-29 08:32:00","23"
"1417","XM4X","3100","2022-04-29 08:34:45","91"
"1418","JYGB","2100","2022-04-29 08:40:21","91"
"1419","VLPU","2100","2022-04-29 08:51:20","91"
"1420","D59A1","859","2022-04-29 10:42:43","23"
"1435","35317","1510","2022-05-04 08:55:02","23"
"1436","CB1C6","1510","2022-05-04 08:59:26","23"
"1437","RQBI","3100","2022-05-04 09:04:07","91"
"1438","4667C","1510","2022-05-04 10:16:57","23"
"1439","477C0","600","2022-05-04 10:20:23","23"
"1440","DA804","1030","2022-05-05 09:40:47","23"
"1441","2C218","1030","2022-05-05 09:43:31","23"
"1467","62E0F","3060","2022-05-17 08:09:28","23"
"1468","9678","130","2022-05-17 11:01:27","101"
"1473","A4E85","3060","2022-05-17 12:04:28","23"
"1474","76219","1530","2022-05-18 05:09:14","23"
"1475","D721C","3060","2022-05-18 08:18:26","23"
"1476","B66AD","3060","2022-05-18 08:39:18","23"
"1477","33FA4","1530","2022-05-18 09:05:34","23"
"1478","246B0","500","2022-05-18 09:27:28","23"
"1480","88AC9","3530","2022-05-18 11:18:07","23"
"1481","A0653","3530","2022-05-19 06:42:27","23"
"1482","8F057","1530","2022-05-19 06:52:44","23"
"1483","2ECB5","1530","2022-05-19 07:13:19","23"
"1484","MGTQ","3500","2022-05-19 08:06:24","91"
"1494","9D2A7","3530","2022-05-19 11:47:56","23"
"1502","917DD","1510","2022-05-23 09:23:58","23"
"1504","81A40","1030","2022-05-23 09:40:00","23"
"1505","E6B89","2230","2022-05-24 05:57:24","23"
"1506","88A84","1530","2022-05-24 05:58:57","23"
"1507","E2D89","1530","2022-05-24 06:01:54","23"
"1508","DA46D","1530","2022-05-24 06:03:34","23"
"1509","469F8","1200","2022-05-24 06:08:45","23"
"1510","4691F","1530","2022-05-24 06:16:09","23"
"1512","1EFF0","1200","2022-05-24 07:00:37","23"
"1514","74392","1200","2022-05-24 07:10:53","23"
"1515","6DFED","1200","2022-05-24 07:12:57","23"
"1517","B0A23","2400","2022-05-24 07:39:11","23"
"1518","FA96E","2230","2022-05-24 09:34:32","23"
"1522","8C12B","5730","2022-05-24 11:32:58","23"
"1529","620BA","3620","2022-05-25 06:07:49","23"
"1530","84316","1030","2022-05-25 06:08:48","23"
"1532","43EE2","1810","2022-05-26 08:18:26","23"
"1534","AXRQ","3000","2022-05-26 09:20:42","91"
"1535","D4F59","1030","2022-05-26 09:21:56","23"
"1541","F448B","1030","2022-05-26 13:59:23","23"
"1544","PQUW","3800","2022-05-27 11:13:09","81"
"1548","OSVS","4500","2022-06-06 14:11:44","81"
"1549","XPRE","9660","2022-06-06 14:25:26","81"
"1550","KBJ4","9660","2022-06-06 14:27:25","81"
"1551","91545","1242","2022-06-07 06:14:07","23"
"1554","NVUE","5950","2022-06-08 05:44:24","81"
"1557","ZLYA","200","2022-06-13 12:43:01","81"
"1558","RSDS","2100","2022-06-13 12:49:16","81"
"1559","0PKW","2600","2022-06-13 13:14:45","81"
"1560","HNPZ","3100","2022-06-13 13:27:39","81"
"1564","87A41","626","2022-06-15 10:21:59","23"
"1565","EF20B","649","2022-06-15 10:26:13","23"
"1566","WQYZ","5950","2022-06-15 11:15:40","91"
"1567","NSUX","2500","2022-06-15 11:18:51","91"
"1573","6ZEC","2398","2022-06-16 05:25:38","111"
"1574","NLSZ","2100","2022-06-16 05:59:39","81"
"1575","DSVF","2300","2022-06-16 06:05:14","81"
"1578","PDNI","2300","2022-06-16 06:33:46","81"
"1581","PNLB","2560","2022-06-16 06:41:12","113"
"1584","SWTR","2490","2022-06-16 06:48:02","91"
"1593","YNEL","4500","2022-06-16 08:32:27","91"
"1614","DPLZ","2198","2022-06-20 08:08:43","91"
"1616","MPRK","2200","2022-06-20 08:26:08","114"
"1617","NWHV","2550","2022-06-20 08:30:15","115"
"1620","DD8CF","622","2022-06-20 11:13:20","23"
"1621","009DF","604","2022-06-20 11:17:33","23"
"1624","EEB86","614","2022-06-20 13:00:56","23"
"1629","QES5","2298","2022-06-21 12:23:15","81"
"1630","LALU","5100","2022-06-22 11:23:38","81"
"1633","36058","610","2022-06-23 06:39:57","23"
"1636","4T65","1200","2022-06-23 08:08:39","104"
"1637","ODMI","200","2022-06-23 12:03:27","104"
"1649","LRFP","1750","2022-06-28 06:05:02","91"
"1653","WLDV","1750","2022-06-28 14:49:27","91"
"1655","7TND","1400","2022-06-28 14:54:03","91"
"1657","9QZU","1400","2022-06-28 15:18:31","91"
"1658","THXA","1680","2022-06-28 15:20:27","91"
"1659","PLGT","1500","2022-06-28 15:36:57","91"
"1661","OHXH","4250","2022-06-29 10:25:05","78"
"1662","B5DR","4000","2022-06-29 10:56:11","78"
"1663","ZULB","5950","2022-06-29 11:38:21","78"
"1664","NXYD","5134","2022-06-29 13:09:19","78"
"1665","GJ0Q","25520","2022-06-29 13:12:13","78"
"1666","EPBV","36420","2022-06-29 13:18:04","78"
"1667","D8AN","7350","2022-07-01 11:14:10","81"
"1668","DI72","4070","2022-07-01 11:40:09","81"
"1669","DM2U","4770","2022-07-01 12:04:10","81"
"1670","BF4K","4200","2022-07-01 12:14:14","104"
"1671","EI4A","4250","2022-07-04 06:57:11","81"
"1672","MHXR","1100","2022-07-04 07:00:29","81"
"1673","P2FK","600","2022-07-04 07:33:35","81"
"1675","1BYG","5000","2022-07-04 11:35:44","104"
"1676","CX82","8250","2022-07-04 11:36:42","81"
"1677","TG9J","4200","2022-07-04 11:42:13","104"
"1679","64GK","4600","2022-07-04 11:46:18","104"
"1680","TTAL","5240","2022-07-04 11:49:06","104"
"1681","C3W7","6500","2022-07-04 11:50:10","91"
"1682","G4RT","4500","2022-07-04 12:20:13","104"
"1683","LIDB","4500","2022-07-04 13:12:18","104"
"1685","HZ9X","5099","2022-07-04 13:20:44","104"
"1686","WHAB","1600","2022-07-04 13:56:15","81"
"1688","VISS","6000","2022-07-04 15:01:13","81"
"1690","G05C","6000","2022-07-05 05:03:54","81"
"1691","UZB3","4698","2022-07-05 05:07:52","125"
"1695","G2SI","4500","2022-07-05 06:15:17","91"
"1696","WPH9","6198","2022-07-05 06:19:21","91"
"1708","VFBM","9950","2022-07-05 11:01:59","91"
"1710","HW0R","7675","2022-07-05 11:04:24","91"
"1716","SROX","6000","2022-07-06 11:25:17","104"
"1718","SFMI","8925","2022-07-07 07:21:04","127"
"1719","WPVV","7500","2022-07-07 07:46:01","81"
"1720","IDZO","6000","2022-07-07 11:45:43","104"
"1723","551H","6000","2022-07-08 06:12:19","91"
"1724","NOZB","6500","2022-07-08 06:54:35","91"
"1726","RVXC","4980","2022-07-08 08:39:16","128"
"1727","FCAN","8500","2022-07-08 09:32:38","81"
"1728","E5QL","6500","2022-07-08 09:37:04","81"
"1729","YJOI","2500","2022-07-08 10:33:00","81"
"1730","PEXP","2000","2022-07-08 10:50:12","81"
"1731","B8SG","5000","2022-07-08 11:11:12","42"
"1732","R244","5000","2022-07-08 11:19:50","81"
"1733","WLBP","6000","2022-07-08 11:45:41","91"
"1734","UYIW","6100","2022-07-08 11:50:12","91"
"1735","TW8I","2000","2022-07-08 11:52:46","91"
"1737","PZEM","4960","2022-07-08 12:13:37","130"
"1738","DZK1","8675","2022-07-08 12:25:12","130"
"1739","CJSH","6400","2022-07-08 12:28:47","130"
"1742","CVOD","6450","2022-07-08 13:19:23","91"
"1743","JLCM","6800","2022-07-08 13:21:14","91"
"1746","UA1U","8900","2022-07-08 13:24:48","91"
"1760","ZMIM","5600","2022-07-08 17:08:37","55"
"1761","RIPA","5080","2022-07-08 17:13:29","55"
"1763","WDED","2000","2022-07-08 17:20:52","91"
"1764","KRTK","4500","2022-07-11 06:38:17","91"
"1765","5SZH","2000","2022-07-11 06:39:31","91"
"1766","HAYX","6450","2022-07-11 06:48:35","91"
"1768","BDVK","6800","2022-07-11 07:46:19","78"
"1769","AEYF","4500","2022-07-12 05:25:09","81"
"1772","FS6J","6000","2022-07-12 06:04:41","91"
"1774","YM4T","6050","2022-07-12 06:19:25","91"
"1775","NP7E","4530","2022-07-12 06:23:06","55"
"1776","8Z68","4500","2022-07-12 06:30:28","55"
"1777","NA1B","6000","2022-07-12 06:37:21","81"
"1778","PPRF","8675","2022-07-12 08:54:24","91"
"1779","RKWG","2060","2022-07-12 09:02:35","91"
"1780","ESH7","8675","2022-07-12 09:11:51","91"
"1781","PENJ","9350","2022-07-12 09:16:44","91"
"1782","5762A","4029","2022-07-12 09:34:01","23"
"1791","KWOD","6000","2022-07-12 14:08:47","91"
"1792","DQX9","6000","2022-07-12 14:28:38","91"
"1793","IJZ3","9350","2022-07-12 14:36:15","91"
"1794","XIKX","6000","2022-07-12 14:38:29","91"
"1795","YWAV","6000","2022-07-12 14:42:31","81"
"1796","YZF6","6100","2022-07-12 14:47:39","91"
"1797","5N1B","6000","2022-07-12 14:54:35","91"
"1798","OZRJ","2000","2022-07-12 14:58:18","91"
"1799","PFYO","6500","2022-07-12 15:01:23","91"
"2589","T9NY","7000","2022-09-09 05:25:04","144"
"2591","VXLB","4100","2022-09-09 05:30:45","144"
"2592","E97U","3200","2022-09-09 05:32:02","144"
"2594","KR2P","9000","2022-09-09 07:33:24","144"
"2597","GS4T","8050","2022-09-09 09:19:51","144"
"2598","1AGS","8250","2022-09-09 09:21:58","144"
"2599","CX1V","6000","2022-09-09 09:42:24","144"
"2602","BAD9","6000","2022-09-09 10:35:23","144"
"2603","HS7G","8250","2022-09-09 10:38:51","144"
"2612","45E7D","1700","2022-09-12 10:36:59","23"
"2618","Y2VP","7492","2022-09-13 07:37:23","91"
"2621","4DKI","9514","2022-09-13 08:08:48","91"
"2625","DVMY","9095","2022-09-13 08:58:59","91"
"2626","L2N7","5147","2022-09-13 10:31:28","91"
"2628","I2OR","5294","2022-09-13 11:20:47","91"
"2631","0HTA","6700","2022-09-13 11:51:12","91"
"2632","ALIM","8500","2022-09-13 11:53:59","91"
"2633","UMCB","7600","2022-09-13 11:55:25","91"
"2635","OSSO","6700","2022-09-14 06:05:07","91"
"518","A09BF","1669","2022-02-03 17:22:32",NULL
"519","2DA11","1348","2022-02-03 17:26:29",NULL
"520","037E7","1048","2022-02-03 17:30:44",NULL
"521","96EF3","1669","2022-02-03 17:42:59",NULL
"522","B8175","1669","2022-02-03 17:53:27",NULL
"523","627CD","1558","2022-02-03 18:00:05",NULL
"524","8E721","1558","2022-02-03 18:02:57",NULL
"528","AF9C2","1557","2022-02-04 06:05:41",NULL
"529","79533","1048","2022-02-04 06:31:18",NULL
"534","E5E2C","1048","2022-02-04 06:46:12",NULL
"543","3102F","3210","2022-02-04 10:28:01",NULL
"544","1CB7A","2277","2022-02-04 10:31:08",NULL
"545","7A7CD","2938","2022-02-04 10:32:21",NULL
"546","19336","1147","2022-02-04 10:33:47",NULL
"612","300E2","1887","2022-02-08 07:21:04","23"
"615","97D84","1887","2022-02-08 09:34:03","23"
"619","B7CEE","1887","2022-02-08 10:04:42","23"
"643","SZRW","3200","2022-02-09 09:25:35","14"
"645","AC39A","5549","2022-02-09 09:33:40","23"
"647","68618","2440","2022-02-09 09:45:10","23"
"648","DX0S","3200","2022-02-09 09:48:54","14"
"656","70116","2880","2022-02-09 12:09:17","23"
"659","LGUG","3600","2022-02-10 07:03:28","14"
"660","XW8Y","5200","2022-02-10 07:10:15","14"
"661","9CE02","2440","2022-02-10 09:03:14","23"
"708","BVQO","14100","2022-02-21 11:12:46","48"
"723","90B9B","6047","2022-02-25 07:31:31","23"
"724","31C8F","5549","2022-02-25 07:37:13","23"
"725","OOFY","4498","2022-02-25 07:39:39","14"
"726","283CD","3100","2022-02-25 07:47:01","23"
"727","22BB4","5798","2022-02-25 07:59:34","23"
"728","C77FD","5549","2022-02-25 08:18:36","23"
"756","5499B","2457","2022-02-28 12:33:49","23"
"758","76EBC","1725","2022-02-28 12:36:06","23"
"807","MK1W","4500","2022-03-02 05:33:28","57"
"812","6OQM","3800","2022-03-02 12:08:48","14"
"815","9U6Y","305000","2022-03-03 06:30:23","58"
"816","UWC3","160000","2022-03-03 06:40:02","58"
"817","2HAG","70000","2022-03-03 06:43:46","58"
"818","MQXQ","185000","2022-03-03 06:44:49","58"
"819","8P5Q","95000","2022-03-03 06:47:54","58"
"820","X1YG","95000","2022-03-03 06:48:31","58"
"821","EZF9","70000","2022-03-03 06:49:35","58"
"822","N3LN","155000","2022-03-03 06:50:18","58"
"823","IMTO","160000","2022-03-03 07:12:53","59"
"824","YS3Y","50000","2022-03-03 07:50:40","58"
"828","7XTR","125000","2022-03-03 11:45:09","58"
"829","O3R7","125000","2022-03-03 11:46:22","58"
"831","N1DV","375000","2022-03-03 11:47:49","58"
"832","AVY9","250000","2022-03-03 11:48:41","58"
"833","PDPQ","125000","2022-03-03 11:49:30","60"
"834","UOZ6","125000","2022-03-03 11:57:42","58"
"835","TTTU","135000","2022-03-03 11:58:11","61"
"836","6GF7","97550","2022-03-03 11:59:40","58"
"837","MPGS","80000","2022-03-03 12:00:47","62"
"838","9CTC","125000","2022-03-03 12:53:33","58"
"840","ZTAI","115000","2022-03-03 13:07:18","63"
"841","TQAW","120000","2022-03-04 01:15:07","64"
"842","MBFI","125000","2022-03-04 01:15:14","58"
"843","GN0H","125000","2022-03-04 01:25:18","58"
"848","29F0D","2770","2022-03-04 05:57:56","23"
"850","JRDF","3896","2022-03-04 06:19:57","42"
"851","UPPU","4244","2022-03-04 06:28:51","42"
"853","OTM5","2048","2022-03-04 07:05:12","42"
"854","50322","2330","2022-03-04 07:05:15","23"
"855","ZIGX","1800","2022-03-04 07:09:25","42"
"857","ALDO","3000","2022-03-04 07:22:39","14"
"858","AP1Y","1800","2022-03-04 07:24:16","14"
"859","O5PE","5144","2022-03-04 07:24:33","40"
"861","EXRZ","1800","2022-03-04 07:38:44","40"
"862","H1NI","2600","2022-03-04 07:58:50","14"
"863","VXT5","2600","2022-03-04 08:03:13","14"
"864","5KYD","2448","2022-03-04 09:08:35","42"
"865","FA581","2770","2022-03-04 09:12:32","23"
"866","W2UA","2100","2022-03-04 10:30:11","67"
"868","2QKY","2199","2022-03-04 11:46:50","67"
"876","FKQV","82395","2022-03-04 12:48:18","14"
"877","D145B","4452","2022-03-04 13:34:50","23"
"879","OXI5","3940","2022-03-04 13:45:06","40"
"880","CIUW","2399","2022-03-04 14:11:16","40"
"883","174AF","2850","2022-03-04 15:15:03","23"
"889","RS8E","2100","2022-03-08 08:56:01","40"
"906","0C61","70500","2022-03-09 10:03:11","58"
"930","3FD4C","8047","2022-03-09 14:17:16","23"
"931","BTLW","510000","2022-03-09 15:16:34","58"
"932","HEPM","150000","2022-03-09 15:17:52","69"
"933","8JVK","220000","2022-03-09 15:28:17","58"
"968","OCSV","2230","2022-03-16 12:29:26","70"
"969","C16FE","2110","2022-03-16 12:31:39","23"
"970","2E1D9","2770","2022-03-16 12:36:26","23"
"971","HYIV","4687","2022-03-16 12:43:21","71"
"988","168CB","2473","2022-03-18 06:58:16","23"
"995","69061","2532","2022-03-18 12:41:12","23"
"1006","B8019","1681","2022-03-24 07:45:45","23"
"1007","7FED2","1687","2022-03-24 07:59:53","23"
"1013","JXJQ","3298","2022-03-28 07:06:10","73"
"1014","HLNZ","2730","2022-03-28 07:29:24","74"
"1015","OMZQ","3740","2022-03-28 07:57:45","73"
"1016","CAHY","2159","2022-03-28 10:16:29","40"
"1018","51EA6","2571","2022-03-28 10:51:50","23"
"1019","05254","2274","2022-03-28 10:57:09","23"
"1022","A8825","2473","2022-03-28 12:21:21","23"
"1027","E5CAB","2000","2022-03-29 12:29:45","23"
"1028","O9S3","2830","2022-03-29 12:31:27","73"
"1029","GOJX","2800","2022-03-30 05:55:55","81"
"1030","3F9DB","2274","2022-03-30 09:25:06","23"
"1031","9A0BA","2604","2022-03-30 09:27:37","23"
"16",NULL,"2800","2021-11-11 07:45:32","100005"
"18",NULL,"3800","2021-11-11 12:09:13","100002"
"19",NULL,"3800","2021-11-11 12:10:46","100002"
"24",NULL,"3200","2021-11-12 06:28:26","100003"
"76","92C4D","1450","2021-11-23 11:34:33",NULL
"77","2A9EF","2330","2021-11-23 13:21:57",NULL
"78","F737A","2110","2021-11-23 13:40:19",NULL
"79","4455C","1450","2021-11-23 13:49:32",NULL
"80","7EBFA","1249","2021-11-23 13:52:19",NULL
"81","3A284","1560","2021-11-23 13:57:36",NULL
"82","3EC14","1199","2021-11-24 06:19:01",NULL
"83","2599E","1560","2021-11-24 07:22:48",NULL
"85","7E07A","1299","2021-11-24 11:37:22",NULL
"122",NULL,"6500","2021-11-25 10:42:35","100002"
"123",NULL,"4400","2021-11-25 10:44:30","100002"
"124",NULL,"3600","2021-11-25 10:45:30","100004"
"135","64670","2060","2021-11-26 08:14:03",NULL
"178","E38A8","1199","2021-11-30 06:59:41",NULL
"180","78E34","1400","2021-11-30 07:18:12",NULL
"220","3DCAB","1199","2022-01-06 09:32:18",NULL
"221","8DDA5","499","2022-01-06 09:58:29",NULL
"222","B8X1","2500","2022-01-06 10:52:45","8"
"223","C0EEE","499","2022-01-06 11:56:49",NULL
"224","XK19","2500","2022-01-06 12:22:50","8"
"225","ECDA8","499","2022-01-06 12:46:14",NULL
"226","8C607","599","2022-01-07 05:30:03",NULL
"227","QF0H","2500","2022-01-07 07:37:23","8"
"228","AJ7A","2500","2022-01-07 07:45:47","8"
"229","KRGF","2500","2022-01-07 07:47:03","8"
"230","PRMU","2500","2022-01-07 07:51:28","8"
"231","Y5JW","2500","2022-01-07 09:45:05","8"
"232","DUHL","2500","2022-01-07 09:47:08","8"
"233","EVTG","2500","2022-01-07 09:57:23","8"
"234","D57FD","499","2022-01-07 11:24:05",NULL
"235","1FC82","499","2022-01-07 12:48:33",NULL
"236","6ORC","2500","2022-01-07 15:08:18","8"
"237","71A91","499","2022-01-10 05:17:58",NULL
"238","4380B","999","2022-01-10 05:31:43",NULL
"239","F0548","499","2022-01-10 07:18:44",NULL
"240","BF0FD","999","2022-01-10 07:26:30",NULL
"241","BD1C1","999","2022-01-10 07:42:01",NULL
"242","37392","999","2022-01-10 15:03:34",NULL
"243","3138A","499","2022-01-10 15:36:57",NULL
"244","077C0","1199","2022-01-10 15:58:05",NULL
"245","AE1C6","599","2022-01-11 07:29:56",NULL
"246","46594","999","2022-01-11 07:31:27",NULL
"247","09B07","499","2022-01-11 07:37:38",NULL
"248","F102F","3050","2022-01-11 12:09:13",NULL
"249","8DB43","3050","2022-01-11 12:38:30",NULL
"250","4EE30","1400","2022-01-11 12:40:08",NULL
"251","3145B","1400","2022-01-11 14:51:29",NULL
"252","9143A","1400","2022-01-11 14:54:46",NULL
"253","8404F","1400","2022-01-11 14:55:25",NULL
"254","E20EE","1400","2022-01-11 15:35:47",NULL
"255","F1721","1400","2022-01-12 10:03:45",NULL
"256","56EA4","1400","2022-01-12 10:04:54",NULL
"257","52E2D","1400","2022-01-12 10:06:02",NULL
"258","JCSK","2500","2022-01-12 10:24:23","8"
"260","4B3B8","1400","2022-01-12 12:04:32",NULL
"261","6F55F","1400","2022-01-12 12:07:50",NULL
"262","398BE","1400","2022-01-12 12:08:22",NULL
"263","D31EB","1400","2022-01-12 12:08:52",NULL
"264","37061","1400","2022-01-12 12:09:33",NULL
"265","19D8C","1400","2022-01-12 15:27:20",NULL
"266","79DC9","1400","2022-01-12 15:28:07",NULL
"267","9DCE5","1400","2022-01-12 17:36:18",NULL
"268","BC4B3","1400","2022-01-13 09:02:30",NULL
"269","D712D","1400","2022-01-13 09:03:03",NULL
"270","7770C","1400","2022-01-13 11:36:42",NULL
"271","9412D","1400","2022-01-13 11:37:29",NULL
"272","2991F","1400","2022-01-13 13:47:29",NULL
"273","EA933","1400","2022-01-13 13:48:01",NULL
"274","948A4","998","2022-01-14 04:37:33",NULL
"275","58F9C","848","2022-01-14 04:41:58",NULL
"276","B3ACC","998","2022-01-14 04:49:39",NULL
"277","8A8A1","998","2022-01-14 04:55:44",NULL
"278","33B9C","998","2022-01-14 05:00:44",NULL
"279","3F674","848","2022-01-14 05:01:13",NULL
"280","E6C6E","998","2022-01-14 05:01:47",NULL
"281","AD7EE","998","2022-01-14 05:02:18",NULL
"282","1A215","998","2022-01-14 05:02:48",NULL
"283","C8D2E","998","2022-01-14 11:42:03",NULL
"284","5EB33","848","2022-01-14 11:43:32",NULL
"285","95C03","998","2022-01-14 12:56:01",NULL
"286","FE88C","998","2022-01-14 12:56:21",NULL
"287","8675E","998","2022-01-14 12:56:48",NULL
"288","6482C","998","2022-01-14 12:57:17",NULL
"289","F15CC","998","2022-01-14 12:57:51",NULL
"290","21758","998","2022-01-14 12:58:18",NULL
"291","124CD","848","2022-01-14 12:58:43",NULL
"292","01DFC","998","2022-01-18 07:57:18",NULL
"293","28D7A","998","2022-01-18 07:58:01",NULL
"294","A8AD4","848","2022-01-18 07:58:25",NULL
"295","35FA5","998","2022-01-18 07:58:48",NULL
"296","B7678","848","2022-01-18 07:59:20",NULL
"297","92EAA","998","2022-01-18 08:25:34",NULL
"298","2B2AA","848","2022-01-18 08:26:05",NULL
"299","0741F","848","2022-01-18 08:26:33",NULL
"300","DC281","848","2022-01-18 08:27:05",NULL
"301","C9F8C","848","2022-01-18 08:27:40",NULL
"302","7D928","998","2022-01-18 08:28:13",NULL
"303","E5536","998","2022-01-18 09:37:06",NULL
"304","E1F0A","998","2022-01-18 12:25:30",NULL
"305","5B3A4","998","2022-01-18 12:43:03",NULL
"306","ADA32","1508","2022-01-18 12:44:41",NULL
"307","DE3C9","848","2022-01-18 12:56:33",NULL
"308","22515","848","2022-01-18 12:59:07",NULL
"309","01C6B","998","2022-01-19 05:58:13",NULL
"310","B93F2","998","2022-01-19 06:01:24",NULL
"311","F6ACD","848","2022-01-19 07:15:13",NULL
"312","3C7EE","1400","2022-01-19 07:38:33",NULL
"313","DE0D2","1400","2022-01-19 07:58:43",NULL
"314","C55FE","1400","2022-01-19 08:00:35",NULL
"315","4CB4F","1400","2022-01-19 08:02:54",NULL
"316","9690C","1400","2022-01-19 08:36:17",NULL
"317","65458","1400","2022-01-19 08:36:42",NULL
"346","8OAD","434","2022-01-25 06:52:46","14"
"377","D8DB0","2940","2022-01-26 10:09:50",NULL
"378","3300B","2390","2022-01-26 10:12:45",NULL
"379","284A5","2170","2022-01-26 11:38:48","23"
"381","239D3","3100","2022-01-27 05:09:16","23"
"389","HEM6","6300","2022-01-28 10:16:55","14"
"390","A4EP","5300","2022-01-28 10:25:14","14"
"393","BM8S","3400","2022-01-28 10:41:02","14"
"395","HWVM","3400","2022-01-28 10:48:57","14"
"396","DTXU","3700","2022-01-28 11:28:25","14"
"398","5C5A2","3050","2022-01-28 12:11:21","23"
"400","XYHZ","3200","2022-01-28 12:55:07","14"
"401","SLJ0","3400","2022-01-31 08:08:54","14"
"404","JT35","6700","2022-01-31 08:47:41","14"
"407","ECADD","3160","2022-01-31 10:53:58","23"
"408","B8933","2500","2022-01-31 12:36:05","23"
"443","FENP","5000","2022-02-02 07:46:18","40"
"444","17EAF","1950","2022-02-02 08:22:45","23"
"445","JTOB","2100","2022-02-02 08:43:21","14"
